cliente_id;idade;genero;uf;data_cadastro;faixa_etaria;dias_desde_cadastro;regiao
4907;20;M;SP;2025-09-27;18-25;184;Sudeste
4908;47;F;RS;2023-04-14;46-55;1081;Sul
4909;18;F;RJ;2024-09-24;18-25;552;Sudeste
4910;47;F;RS;2022-02-16;46-55;1503;Sul
4911;62;F;SP;2023-08-10;55+;963;Sudeste
4912;49;F;PR;2025-04-13;46-55;351;Sul
4913;45;M;MG;2024-09-30;36-45;546;Sudeste
4914;38;F;SP;2023-04-23;36-45;1072;Sudeste
4915;63;M;SC;2024-08-12;55+;595;Sul
4916;30;F;RS;2021-08-23;26-35;1680;Sul
4917;44;F;RJ;2022-10-04;36-45;1273;Sudeste
4918;53;F;RS;2022-08-11;46-55;1327;Sul
4919;24;M;SC;2025-01-08;18-25;446;Sul
4920;39;F;MG;2021-08-21;36-45;1682;Sudeste
4921;27;M;SC;2023-01-12;26-35;1173;Sul
4922;56;F;PR;2023-09-24;55+;918;Sul
4923;32;F;RS;2021-11-06;26-35;1605;Sul
4924;32;F;PR;2023-08-02;26-35;971;Sul
4925;21;F;ES;2023-06-27;18-25;1007;Sudeste
4926;49;M;MG;2022-12-02;46-55;1214;Sudeste
4927;40;M;SP;2022-04-23;36-45;1437;Sudeste
4928;23;Outro;PR;2025-03-18;18-25;377;Sul
4929;41;F;SP;2021-12-02;36-45;1579;Sudeste
4930;37;F;RS;2025-05-20;36-45;314;Sul
4931;54;M;SP;2021-02-21;46-55;1863;Sudeste
4932;37;F;RS;2022-06-30;36-45;1369;Sul
4933;29;F;RJ;2021-10-28;26-35;1614;Sudeste
4934;50;F;SC;2025-11-11;46-55;139;Sul
4935;45;F;SP;2022-10-03;36-45;1274;Sudeste
4936;25;F;RS;2024-06-20;18-25;648;Sul
4937;18;F;ES;2021-12-22;18-25;1559;Sudeste
4938;54;F;MG;2023-03-31;46-55;1095;Sudeste
4939;39;F;MG;2023-04-15;36-45;1080;Sudeste
4940;23;F;RJ;2025-06-22;18-25;281;Sudeste
4941;38;M;ES;2022-08-11;36-45;1327;Sudeste
4942;49;M;SC;2025-01-05;46-55;449;Sul
4943;52;F;ES;2023-05-27;46-55;1038;Sudeste
4944;32;F;RS;2023-01-01;26-35;1184;Sul
4945;22;F;MG;2025-06-25;18-25;278;Sudeste
4946;63;F;ES;2024-02-17;55+;772;Sudeste
4947;23;M;SC;2024-12-03;18-25;482;Sul
4948;42;M;PR;2025-08-03;36-45;239;Sul
4949;63;M;SP;2024-10-26;55+;520;Sudeste
4950;57;F;RS;2023-01-07;55+;1178;Sul
4951;46;F;SP;2025-11-26;46-55;124;Sudeste
4952;24;F;MG;2024-01-02;18-25;818;Sudeste
4953;57;F;MG;2025-01-12;55+;442;Sudeste
4954;30;F;SC;2023-04-04;26-35;1091;Sul
4955;55;F;ES;2025-02-03;46-55;420;Sudeste
4956;35;F;SC;2021-06-05;26-35;1759;Sul
4957;19;F;RJ;2023-02-10;18-25;1144;Sudeste
4958;25;F;MG;2023-07-23;18-25;981;Sudeste
4959;28;F;RS;2022-07-30;26-35;1339;Sul
4960;50;F;RS;2024-08-26;46-55;581;Sul
4961;55;F;MG;2023-11-26;46-55;855;Sudeste
4962;44;F;MG;2021-09-05;36-45;1667;Sudeste
4963;37;F;SC;2024-12-22;36-45;463;Sul
4964;29;Outro;RS;2023-12-04;26-35;847;Sul
4965;60;F;SC;2022-03-29;55+;1462;Sul
4966;48;M;ES;2024-02-17;46-55;772;Sudeste
4967;44;F;PR;2024-10-04;36-45;542;Sul
4968;49;M;MG;2022-11-24;46-55;1222;Sudeste
4969;27;F;PR;2023-06-28;26-35;1006;Sul
4970;20;F;SC;2023-07-29;18-25;975;Sul
4971;62;F;ES;2024-11-12;55+;503;Sudeste
4972;44;F;SC;2023-12-30;36-45;821;Sul
4973;52;M;RJ;2023-08-05;46-55;968;Sudeste
4974;48;F;RS;2022-03-30;46-55;1461;Sul
4975;32;F;SP;2021-09-24;26-35;1648;Sudeste
4976;33;F;SP;2023-01-01;26-35;1184;Sudeste
4977;30;F;SC;2025-01-01;26-35;453;Sul
4978;52;F;SP;2022-01-01;46-55;1549;Sudeste
4979;28;F;SP;2025-09-22;26-35;189;Sudeste
4980;38;Outro;ES;2025-11-27;36-45;123;Sudeste
4981;28;F;SP;2024-04-25;26-35;704;Sudeste
4982;47;F;ES;2024-06-04;46-55;664;Sudeste
4983;52;F;RJ;2021-03-02;46-55;1854;Sudeste
4984;39;F;MG;2021-06-17;36-45;1747;Sudeste
4985;55;F;MG;2021-05-12;46-55;1783;Sudeste
4986;48;F;MG;2021-06-04;46-55;1760;Sudeste
4987;31;F;RS;2023-02-23;26-35;1131;Sul
4988;41;F;ES;2022-12-23;36-45;1193;Sudeste
4989;49;F;ES;2021-01-07;46-55;1908;Sudeste
4990;53;F;ES;2022-06-07;46-55;1392;Sudeste
4991;49;M;RJ;2025-10-02;46-55;179;Sudeste
4992;32;F;PR;2021-09-08;26-35;1664;Sul
4993;60;M;ES;2025-05-19;55+;315;Sudeste
4994;52;F;ES;2022-11-23;46-55;1223;Sudeste
4995;20;M;MG;2025-07-22;18-25;251;Sudeste
4996;33;Outro;SC;2024-07-09;26-35;629;Sul
4997;22;M;RS;2021-04-30;18-25;1795;Sul
4998;38;F;SP;2021-02-17;36-45;1867;Sudeste
4999;27;F;SP;2023-12-29;26-35;822;Sudeste
5000;36;M;RJ;2024-07-09;36-45;629;Sudeste
5001;42;F;SP;2023-01-12;36-45;1173;Sudeste
5002;21;F;PR;2025-11-23;18-25;127;Sul
5003;46;F;MG;2025-01-08;46-55;446;Sudeste
5004;36;F;RJ;2025-02-11;36-45;412;Sudeste
5005;60;F;SP;2024-06-08;55+;660;Sudeste
5006;19;F;SP;2021-08-12;18-25;1691;Sudeste
5007;27;F;SC;2022-04-02;26-35;1458;Sul
5008;60;F;MG;2022-12-20;55+;1196;Sudeste
5009;42;M;RJ;2023-05-03;36-45;1062;Sudeste
5010;37;F;MG;2024-10-21;36-45;525;Sudeste
5011;36;Outro;RJ;2023-08-07;36-45;966;Sudeste
5012;40;F;RS;2021-01-28;36-45;1887;Sul
5013;41;F;RS;2023-05-27;36-45;1038;Sul
5014;28;F;SP;2025-10-21;26-35;160;Sudeste
5015;63;M;MG;2023-06-20;55+;1014;Sudeste
5016;51;M;MG;2023-04-29;46-55;1066;Sudeste
5017;45;Outro;PR;2021-04-11;36-45;1814;Sul
5018;22;F;RS;2021-02-27;18-25;1857;Sul
5019;22;F;SC;2023-11-14;18-25;867;Sul
5020;38;F;MG;2022-02-19;36-45;1500;Sudeste
5021;29;M;RJ;2024-06-04;26-35;664;Sudeste
5022;21;M;PR;2024-04-07;18-25;722;Sul
5023;59;F;MG;2025-02-21;55+;402;Sudeste
5024;37;F;MG;2024-06-23;36-45;645;Sudeste
5025;55;F;PR;2025-10-14;46-55;167;Sul
5026;42;Outro;SP;2021-12-29;36-45;1552;Sudeste
5027;31;F;MG;2025-01-28;26-35;426;Sudeste
5028;28;M;ES;2024-12-24;26-35;461;Sudeste
5029;49;F;SC;2022-02-25;46-55;1494;Sul
5030;28;F;SP;2021-01-21;26-35;1894;Sudeste
5031;35;F;MG;2022-09-28;26-35;1279;Sudeste
5032;44;F;SP;2024-10-24;36-45;522;Sudeste
5033;35;F;RJ;2022-04-09;26-35;1451;Sudeste
5034;40;F;SP;2021-04-07;36-45;1818;Sudeste
5035;28;F;PR;2025-08-01;26-35;241;Sul
5036;38;F;MG;2025-02-24;36-45;399;Sudeste
5037;61;F;SP;2024-10-08;55+;538;Sudeste
5038;22;F;ES;2025-06-17;18-25;286;Sudeste
5039;40;M;RJ;2024-01-24;36-45;796;Sudeste
5040;58;F;RJ;2021-01-24;55+;1891;Sudeste
5041;42;F;RS;2022-01-15;36-45;1535;Sul
5042;58;F;SP;2022-01-31;55+;1519;Sudeste
5043;27;F;PR;2024-11-28;26-35;487;Sul
5044;39;F;RJ;2025-07-30;36-45;243;Sudeste
5045;36;F;RS;2024-03-02;36-45;758;Sul
5046;18;M;SP;2021-02-23;18-25;1861;Sudeste
5047;24;M;SP;2024-08-08;18-25;599;Sudeste
5048;21;F;RJ;2023-10-11;18-25;901;Sudeste
5049;18;M;SP;2024-02-10;18-25;779;Sudeste
5050;32;F;SP;2022-02-26;26-35;1493;Sudeste
5051;57;F;SC;2021-05-11;55+;1784;Sul
5052;29;F;ES;2022-02-24;26-35;1495;Sudeste
5053;39;M;SP;2024-07-25;36-45;613;Sudeste
5054;39;F;SC;2023-02-15;36-45;1139;Sul
5055;64;F;SC;2025-06-02;55+;301;Sul
5056;34;F;SP;2023-02-14;26-35;1140;Sudeste
5057;46;M;PR;2023-12-28;46-55;823;Sul
5058;63;F;RJ;2025-05-17;55+;317;Sudeste
5059;31;F;SC;2024-11-27;26-35;488;Sul
5060;37;F;SC;2023-05-25;36-45;1040;Sul
5061;50;F;RS;2021-06-24;46-55;1740;Sul
5062;60;F;PR;2024-07-27;55+;611;Sul
5063;32;F;MG;2022-04-09;26-35;1451;Sudeste
5064;29;F;PR;2022-01-25;26-35;1525;Sul
5065;57;F;RS;2023-01-18;55+;1167;Sul
5066;37;F;MG;2021-05-16;36-45;1779;Sudeste
5067;47;F;MG;2022-02-13;46-55;1506;Sudeste
5068;55;F;PR;2021-08-12;46-55;1691;Sul
5069;20;M;ES;2022-08-24;18-25;1314;Sudeste
5070;45;F;PR;2023-08-28;36-45;945;Sul
5071;43;F;SC;2022-09-11;36-45;1296;Sul
5072;47;F;RJ;2025-04-26;46-55;338;Sudeste
5073;30;F;PR;2025-09-18;26-35;193;Sul
5074;30;M;ES;2024-04-26;26-35;703;Sudeste
5075;19;F;PR;2023-05-28;18-25;1037;Sul
5076;54;F;ES;2024-11-11;46-55;504;Sudeste
5077;55;M;RJ;2021-01-09;46-55;1906;Sudeste
5078;19;F;SP;2024-04-18;18-25;711;Sudeste
5079;53;F;ES;2025-09-18;46-55;193;Sudeste
5080;43;F;ES;2025-01-07;36-45;447;Sudeste
5081;28;F;SC;2022-08-17;26-35;1321;Sul
5082;25;F;ES;2025-09-09;18-25;202;Sudeste
5083;61;F;RJ;2022-08-29;55+;1309;Sudeste
5084;57;F;MG;2025-01-09;55+;445;Sudeste
5085;60;F;ES;2021-04-26;55+;1799;Sudeste
5086;39;Outro;RS;2025-08-23;36-45;219;Sul
5087;37;F;RJ;2021-09-02;36-45;1670;Sudeste
5088;25;F;SC;2024-07-30;18-25;608;Sul
5089;46;M;RS;2024-05-21;46-55;678;Sul
5090;57;F;SC;2025-08-15;55+;227;Sul
5091;43;F;SP;2025-08-29;36-45;213;Sudeste
5092;47;F;ES;2022-03-27;46-55;1464;Sudeste
5093;34;F;MG;2025-08-06;26-35;236;Sudeste
5094;37;F;RJ;2023-11-15;36-45;866;Sudeste
5095;33;F;SP;2025-10-02;26-35;179;Sudeste
5096;63;F;MG;2021-08-21;55+;1682;Sudeste
5097;60;F;SP;2025-03-20;55+;375;Sudeste
5098;24;F;MG;2024-08-04;18-25;603;Sudeste
5099;33;F;PR;2022-11-16;26-35;1230;Sul
5100;62;F;PR;2021-07-03;55+;1731;Sul
5101;64;F;PR;2021-09-08;55+;1664;Sul
5102;44;F;SP;2021-10-18;36-45;1624;Sudeste
5103;40;F;PR;2023-08-07;36-45;966;Sul
5104;41;F;RJ;2023-03-09;36-45;1117;Sudeste
5105;26;M;RJ;2024-10-14;26-35;532;Sudeste
5106;52;F;PR;2022-09-16;46-55;1291;Sul
5107;37;M;MG;2021-11-01;36-45;1610;Sudeste
5108;54;F;MG;2021-12-16;46-55;1565;Sudeste
5109;59;F;SP;2024-09-24;55+;552;Sudeste
5110;34;F;MG;2022-04-24;26-35;1436;Sudeste
5111;64;F;RS;2025-01-28;55+;426;Sul
5112;48;F;RS;2023-10-13;46-55;899;Sul
5113;25;F;RS;2021-05-10;18-25;1785;Sul
5114;32;F;ES;2021-07-06;26-35;1728;Sudeste
5115;48;M;MG;2024-12-15;46-55;470;Sudeste
5116;47;F;RJ;2025-02-28;46-55;395;Sudeste
5117;63;F;SC;2025-04-14;55+;350;Sul
5118;37;M;MG;2022-11-01;36-45;1245;Sudeste
5119;56;F;RS;2021-08-23;55+;1680;Sul
5120;29;M;SP;2021-10-05;26-35;1637;Sudeste
5121;34;F;MG;2024-01-31;26-35;789;Sudeste
5122;59;M;RS;2025-01-22;55+;432;Sul
5123;47;F;SP;2025-10-27;46-55;154;Sudeste
5124;46;F;ES;2023-02-26;46-55;1128;Sudeste
5125;36;M;PR;2023-04-15;36-45;1080;Sul
5126;63;F;ES;2024-06-09;55+;659;Sudeste
5127;28;M;RJ;2021-10-01;26-35;1641;Sudeste
5128;51;F;SC;2021-12-31;46-55;1550;Sul
5129;24;F;ES;2025-02-10;18-25;413;Sudeste
5130;61;F;ES;2022-04-13;55+;1447;Sudeste
5131;51;Outro;RJ;2025-07-07;46-55;266;Sudeste
5132;37;F;RJ;2022-10-13;36-45;1264;Sudeste
5133;55;M;PR;2025-10-18;46-55;163;Sul
5134;41;M;PR;2023-04-06;36-45;1089;Sul
5135;27;Outro;MG;2024-07-21;26-35;617;Sudeste
5136;49;M;SP;2024-09-13;46-55;563;Sudeste
5137;32;F;RJ;2023-05-11;26-35;1054;Sudeste
5138;54;Outro;ES;2021-07-03;46-55;1731;Sudeste
5139;37;M;ES;2023-07-07;36-45;997;Sudeste
5140;20;M;PR;2024-05-02;18-25;697;Sul
5141;54;F;SP;2021-09-29;46-55;1643;Sudeste
5142;57;F;RS;2024-08-16;55+;591;Sul
5143;25;F;RJ;2025-05-27;18-25;307;Sudeste
5144;57;F;PR;2021-07-15;55+;1719;Sul
5145;61;F;RS;2023-02-21;55+;1133;Sul
5146;40;F;SP;2023-06-24;36-45;1010;Sudeste
5147;57;F;RJ;2021-11-27;55+;1584;Sudeste
5148;28;F;ES;2025-11-11;26-35;139;Sudeste
5149;63;F;ES;2025-02-18;55+;405;Sudeste
5150;25;F;PR;2022-09-12;18-25;1295;Sul
5151;46;M;SP;2022-05-14;46-55;1416;Sudeste
5152;47;F;ES;2024-11-24;46-55;491;Sudeste
5153;27;F;RS;2024-11-21;26-35;494;Sul
5154;56;F;SP;2024-01-29;55+;791;Sudeste
5155;45;F;PR;2021-03-22;36-45;1834;Sul
5156;53;M;RS;2023-05-11;46-55;1054;Sul
5157;30;M;RS;2023-10-15;26-35;897;Sul
5158;49;F;MG;2023-11-07;46-55;874;Sudeste
5159;53;F;SP;2025-09-25;46-55;186;Sudeste
5160;54;M;SC;2024-05-20;46-55;679;Sul
5161;43;F;SP;2021-05-06;36-45;1789;Sudeste
5162;39;F;PR;2025-07-20;36-45;253;Sul
5163;21;F;SC;2021-05-10;18-25;1785;Sul
5164;48;F;MG;2025-08-08;46-55;234;Sudeste
5165;35;F;ES;2025-11-27;26-35;123;Sudeste
5166;55;F;RJ;2025-04-08;46-55;356;Sudeste
5167;41;F;PR;2021-08-02;36-45;1701;Sul
5168;40;F;RJ;2024-02-27;36-45;762;Sudeste
5169;39;F;MG;2025-03-28;36-45;367;Sudeste
5170;19;F;SC;2025-08-04;18-25;238;Sul
5171;48;F;MG;2025-01-25;46-55;429;Sudeste
5172;28;F;SP;2023-08-28;26-35;945;Sudeste
5173;45;F;RJ;2023-12-17;36-45;834;Sudeste
5174;63;M;RJ;2022-08-21;55+;1317;Sudeste
5175;49;F;MG;2024-07-21;46-55;617;Sudeste
5176;22;F;SC;2022-09-07;18-25;1300;Sul
5177;55;F;RJ;2024-09-24;46-55;552;Sudeste
5178;27;F;RS;2024-03-12;26-35;748;Sul
5179;57;F;ES;2022-02-27;55+;1492;Sudeste
5180;63;F;MG;2021-11-30;55+;1581;Sudeste
5181;41;M;SP;2022-11-19;36-45;1227;Sudeste
5182;52;Outro;SP;2024-03-02;46-55;758;Sudeste
5183;61;F;SP;2021-09-21;55+;1651;Sudeste
5184;40;F;RJ;2021-05-27;36-45;1768;Sudeste
5185;34;M;MG;2024-12-30;26-35;455;Sudeste
5186;18;F;SP;2021-01-12;18-25;1903;Sudeste
5187;48;M;MG;2021-02-24;46-55;1860;Sudeste
5188;48;F;RJ;2021-08-18;46-55;1685;Sudeste
5189;59;F;ES;2024-02-20;55+;769;Sudeste
5190;59;F;ES;2023-05-11;55+;1054;Sudeste
5191;51;F;ES;2024-06-10;46-55;658;Sudeste
5192;26;M;RJ;2021-06-11;26-35;1753;Sudeste
5193;39;F;SP;2025-06-06;36-45;297;Sudeste
5194;30;M;RJ;2025-05-02;26-35;332;Sudeste
5195;42;F;MG;2023-03-14;36-45;1112;Sudeste
5196;35;M;ES;2025-03-04;26-35;391;Sudeste
5197;29;M;MG;2025-08-23;26-35;219;Sudeste
5198;57;F;RJ;2021-06-28;55+;1736;Sudeste
5199;34;F;PR;2024-10-17;26-35;529;Sul
5200;32;F;PR;2024-05-16;26-35;683;Sul
5201;59;Outro;RS;2023-06-24;55+;1010;Sul
5202;32;F;RJ;2022-07-06;26-35;1363;Sudeste
5203;32;F;SP;2022-12-27;26-35;1189;Sudeste
5204;56;F;SC;2024-12-26;55+;459;Sul
5205;30;F;MG;2025-01-19;26-35;435;Sudeste
5206;34;F;RJ;2025-03-08;26-35;387;Sudeste
5207;49;F;RJ;2024-03-23;46-55;737;Sudeste
5208;26;M;PR;2024-09-23;26-35;553;Sul
5209;57;F;ES;2021-10-20;55+;1622;Sudeste
5210;37;F;ES;2022-03-12;36-45;1479;Sudeste
5211;43;F;SC;2022-01-31;36-45;1519;Sul
5212;44;Outro;SP;2021-06-15;36-45;1749;Sudeste
5213;38;M;SP;2023-09-21;36-45;921;Sudeste
5214;35;M;SC;2025-01-15;26-35;439;Sul
5215;30;F;SP;2023-02-23;26-35;1131;Sudeste
5216;33;Outro;RS;2023-08-15;26-35;958;Sul
5217;26;M;RS;2025-04-09;26-35;355;Sul
5218;29;M;PR;2022-02-05;26-35;1514;Sul
5219;61;F;RJ;2021-04-25;55+;1800;Sudeste
5220;55;F;SP;2021-12-17;46-55;1564;Sudeste
5221;36;F;PR;2024-07-07;36-45;631;Sul
5222;24;Outro;RS;2023-03-29;18-25;1097;Sul
5223;52;M;MG;2023-05-26;46-55;1039;Sudeste
5224;35;F;RJ;2024-06-03;26-35;665;Sudeste
5225;33;F;SC;2022-09-06;26-35;1301;Sul
5226;56;M;MG;2025-02-18;55+;405;Sudeste
5227;21;F;ES;2021-05-11;18-25;1784;Sudeste
5228;42;F;ES;2021-09-21;36-45;1651;Sudeste
5229;49;M;RJ;2025-03-28;46-55;367;Sudeste
5230;57;F;SP;2023-04-14;55+;1081;Sudeste
5231;30;F;RJ;2021-06-30;26-35;1734;Sudeste
5232;62;M;SP;2021-12-15;55+;1566;Sudeste
5233;34;F;SC;2022-04-16;26-35;1444;Sul
5234;54;F;ES;2021-06-10;46-55;1754;Sudeste
5235;23;F;RS;2021-04-24;18-25;1801;Sul
5236;36;F;RS;2021-01-18;36-45;1897;Sul
5237;30;F;RJ;2024-02-02;26-35;787;Sudeste
5238;43;F;RJ;2024-04-24;36-45;705;Sudeste
5239;31;F;SC;2024-09-27;26-35;549;Sul
5240;48;F;RS;2025-01-25;46-55;429;Sul
5241;21;F;SP;2025-06-17;18-25;286;Sudeste
5242;56;Outro;ES;2021-05-23;55+;1772;Sudeste
5243;25;F;ES;2022-10-17;18-25;1260;Sudeste
5244;42;M;SP;2023-08-22;36-45;951;Sudeste
5245;30;F;SC;2025-06-24;26-35;279;Sul
5246;49;M;SP;2022-03-29;46-55;1462;Sudeste
5247;55;F;SC;2022-03-27;46-55;1464;Sul
5248;55;F;SP;2021-03-03;46-55;1853;Sudeste
5249;45;F;ES;2022-08-19;36-45;1319;Sudeste
5250;47;F;ES;2023-07-29;46-55;975;Sudeste
5251;20;F;RJ;2024-07-23;18-25;615;Sudeste
5252;45;F;RS;2025-08-30;36-45;212;Sul
5253;20;M;RS;2024-08-11;18-25;596;Sul
5254;62;F;SC;2024-02-27;55+;762;Sul
5255;51;F;ES;2021-12-30;46-55;1551;Sudeste
5256;33;F;SC;2023-12-27;26-35;824;Sul
5257;39;M;SC;2021-02-16;36-45;1868;Sul
5258;49;F;MG;2023-08-27;46-55;946;Sudeste
5259;55;F;MG;2024-10-29;46-55;517;Sudeste
5260;25;F;SP;2023-04-02;18-25;1093;Sudeste
5261;25;F;RS;2022-10-22;18-25;1255;Sul
5262;23;M;SC;2023-02-01;18-25;1153;Sul
5263;31;M;SP;2024-03-06;26-35;754;Sudeste
5264;49;F;SP;2024-01-24;46-55;796;Sudeste
5265;52;F;RJ;2021-08-26;46-55;1677;Sudeste
5266;27;F;MG;2023-03-07;26-35;1119;Sudeste
5267;20;F;MG;2021-02-04;18-25;1880;Sudeste
5268;29;M;ES;2024-08-12;26-35;595;Sudeste
5269;48;F;MG;2023-05-20;46-55;1045;Sudeste
5270;46;F;ES;2022-05-07;46-55;1423;Sudeste
5271;22;M;SC;2021-09-15;18-25;1657;Sul
5272;42;F;RJ;2022-01-22;36-45;1528;Sudeste
5273;58;F;SP;2021-09-27;55+;1645;Sudeste
5274;48;M;SP;2023-05-17;46-55;1048;Sudeste
5275;38;M;SC;2024-09-09;36-45;567;Sul
5276;37;F;ES;2023-12-07;36-45;844;Sudeste
5277;56;Outro;PR;2022-08-29;55+;1309;Sul
5278;39;M;SC;2022-11-25;36-45;1221;Sul
5279;21;F;ES;2023-08-12;18-25;961;Sudeste
5280;30;F;SC;2025-09-22;26-35;189;Sul
5281;62;F;RJ;2025-02-19;55+;404;Sudeste
5282;59;F;SC;2025-05-06;55+;328;Sul
5283;37;M;SC;2025-10-08;36-45;173;Sul
5284;30;Outro;MG;2022-02-15;26-35;1504;Sudeste
5285;34;M;ES;2023-04-25;26-35;1070;Sudeste
5286;53;F;RJ;2021-05-05;46-55;1790;Sudeste
5287;50;F;RS;2021-07-31;46-55;1703;Sul
5288;18;F;SP;2024-10-24;18-25;522;Sudeste
5289;32;F;PR;2023-08-03;26-35;970;Sul
5290;30;F;PR;2023-07-09;26-35;995;Sul
5291;34;Outro;ES;2024-07-13;26-35;625;Sudeste
5292;41;F;SC;2021-05-15;36-45;1780;Sul
5293;25;F;MG;2023-02-24;18-25;1130;Sudeste
5294;44;M;SC;2023-03-01;36-45;1125;Sul
5295;62;F;ES;2021-11-11;55+;1600;Sudeste
5296;40;F;PR;2021-10-27;36-45;1615;Sul
5297;63;M;PR;2024-08-14;55+;593;Sul
5298;25;F;SC;2021-10-06;18-25;1636;Sul
5299;25;Outro;SC;2022-01-09;18-25;1541;Sul
5300;43;M;SC;2022-12-27;36-45;1189;Sul
5301;64;M;SP;2025-02-20;55+;403;Sudeste
5302;30;F;MG;2021-03-03;26-35;1853;Sudeste
5303;56;F;MG;2023-05-29;55+;1036;Sudeste
5304;54;F;RS;2023-12-14;46-55;837;Sul
5305;45;M;RS;2021-12-04;36-45;1577;Sul
5306;42;Outro;PR;2024-10-30;36-45;516;Sul
5307;33;F;PR;2023-05-27;26-35;1038;Sul
5308;19;M;ES;2022-04-19;18-25;1441;Sudeste
5309;35;F;ES;2021-04-22;26-35;1803;Sudeste
5310;34;F;RS;2023-09-17;26-35;925;Sul
5311;47;M;SP;2024-07-16;46-55;622;Sudeste
5312;56;M;PR;2021-11-20;55+;1591;Sul
5313;30;F;ES;2022-09-11;26-35;1296;Sudeste
5314;49;F;SP;2023-03-06;46-55;1120;Sudeste
5315;46;F;MG;2023-06-02;46-55;1032;Sudeste
5316;63;F;PR;2025-08-31;55+;211;Sul
5317;47;Outro;RJ;2025-05-29;46-55;305;Sudeste
5318;35;F;PR;2023-01-18;26-35;1167;Sul
5319;30;F;ES;2025-06-16;26-35;287;Sudeste
5320;60;F;PR;2024-01-14;55+;806;Sul
5321;38;F;RS;2022-01-07;36-45;1543;Sul
5322;47;M;RJ;2024-01-04;46-55;816;Sudeste
5323;38;M;RS;2022-08-19;36-45;1319;Sul
5324;34;F;PR;2025-11-16;26-35;134;Sul
5325;57;M;RS;2022-05-23;55+;1407;Sul
5326;36;F;ES;2021-08-16;36-45;1687;Sudeste
5327;32;M;MG;2022-08-18;26-35;1320;Sudeste
5328;26;F;ES;2024-11-18;26-35;497;Sudeste
5329;27;F;SP;2021-01-15;26-35;1900;Sudeste
5330;61;F;RS;2023-10-02;55+;910;Sul
5331;48;F;ES;2023-03-24;46-55;1102;Sudeste
5332;40;F;SP;2021-06-30;36-45;1734;Sudeste
5333;47;F;PR;2025-03-12;46-55;383;Sul
5334;50;Outro;SP;2021-12-04;46-55;1577;Sudeste
5335;26;F;RS;2024-07-10;26-35;628;Sul
5336;64;F;SC;2023-07-15;55+;989;Sul
5337;18;M;PR;2021-03-19;18-25;1837;Sul
5338;61;F;SP;2021-08-17;55+;1686;Sudeste
5339;52;F;RS;2025-11-04;46-55;146;Sul
5340;28;F;RS;2023-11-20;26-35;861;Sul
5341;51;F;ES;2022-01-09;46-55;1541;Sudeste
5342;33;F;RJ;2021-06-04;26-35;1760;Sudeste
5343;26;F;PR;2023-03-28;26-35;1098;Sul
5344;49;F;SP;2024-04-23;46-55;706;Sudeste
5345;32;F;RJ;2022-03-24;26-35;1467;Sudeste
5346;29;F;RS;2023-05-19;26-35;1046;Sul
5347;50;F;SP;2022-03-23;46-55;1468;Sudeste
5348;62;F;SP;2022-03-08;55+;1483;Sudeste
5349;31;F;SP;2023-02-06;26-35;1148;Sudeste
5350;25;F;ES;2024-04-07;18-25;722;Sudeste
5351;25;F;SP;2024-01-10;18-25;810;Sudeste
5352;44;M;RJ;2023-03-09;36-45;1117;Sudeste
5353;29;F;SC;2024-05-18;26-35;681;Sul
5354;18;M;SP;2024-07-06;18-25;632;Sudeste
5355;60;F;SC;2023-09-15;55+;927;Sul
5356;57;F;MG;2022-07-03;55+;1366;Sudeste
5357;59;F;RS;2024-08-02;55+;605;Sul
5358;28;F;PR;2023-12-14;26-35;837;Sul
5359;56;M;ES;2022-04-14;55+;1446;Sudeste
5360;60;F;MG;2022-01-04;55+;1546;Sudeste
5361;48;F;MG;2025-10-14;46-55;167;Sudeste
5362;34;F;RJ;2023-05-04;26-35;1061;Sudeste
5363;50;F;RJ;2024-01-29;46-55;791;Sudeste
5364;49;M;SC;2025-06-09;46-55;294;Sul
5365;46;M;SC;2023-09-11;46-55;931;Sul
5366;38;F;ES;2022-12-26;36-45;1190;Sudeste
5367;38;F;ES;2025-12-05;36-45;115;Sudeste
5368;57;F;PR;2023-09-09;55+;933;Sul
5369;40;F;SP;2022-08-21;36-45;1317;Sudeste
5370;23;F;ES;2025-05-18;18-25;316;Sudeste
5371;39;F;ES;2025-01-10;36-45;444;Sudeste
5372;55;F;SC;2024-04-30;46-55;699;Sul
5373;54;F;SP;2022-02-18;46-55;1501;Sudeste
5374;62;F;PR;2025-02-14;55+;409;Sul
5375;25;Outro;RS;2021-04-03;18-25;1822;Sul
5376;58;F;RS;2024-06-30;55+;638;Sul
5377;52;M;RJ;2025-08-01;46-55;241;Sudeste
5378;28;F;PR;2023-08-23;26-35;950;Sul
5379;41;M;SP;2022-07-15;36-45;1354;Sudeste
5380;38;F;RJ;2025-07-15;36-45;258;Sudeste
5381;19;F;RJ;2023-11-29;18-25;852;Sudeste
5382;57;F;RJ;2022-06-30;55+;1369;Sudeste
5383;36;F;PR;2024-10-13;36-45;533;Sul
5384;56;M;SC;2023-02-17;55+;1137;Sul
5385;45;F;SP;2023-10-30;36-45;882;Sudeste
5386;34;F;PR;2021-07-07;26-35;1727;Sul
5387;23;F;PR;2022-08-31;18-25;1307;Sul
5388;36;M;MG;2022-10-07;36-45;1270;Sudeste
5389;55;F;ES;2022-11-06;46-55;1240;Sudeste
5390;45;F;RS;2021-05-19;36-45;1776;Sul
